"HtmlFile","Attribute","Reference","ResolvedTarget","Exists"
"items\charlie-grin-mono-w-platinum-grill-jps-exclusive-34.html","href","../images/Trampt/Charlie%20Grin%20-%20Mono%20w%20Platinum%20Grill%20(%20JPS%20Exclusive%20)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Charlie Grin - Mono w Platinum Grill ( JPS Exclusive ) - DESIGNER TOY.jpeg","False"
"items\chihuahua-rex-402.html","href","../images/Trampt/CHIHUAHUA%20REX%20-%20Original%20Art%20-%20Trampt%20item%20402.jpg","D:\github\ron-english-toys\images\Trampt\CHIHUAHUA REX - Original Art - Trampt item 402.jpg","False"
"items\chihuahua-rex-402.html","src","../images/Trampt/CHIHUAHUA%20REX%20-%20Original%20Art%20-%20Trampt%20item%20402.jpg","D:\github\ron-english-toys\images\Trampt\CHIHUAHUA REX - Original Art - Trampt item 402.jpg","False"
"items\clear-glitter-temper-tot-665.html","href","../images/Trampt/Clear%20Glitter%20Temper%20Tot%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Clear Glitter Temper Tot - DESIGNER TOY.jpeg","False"
"items\clear-green-mousezilla-980.html","href","../images/Trampt/Clear%20Green%20Mousezilla%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Clear Green Mousezilla - DESIGNER TOY.jpeg","False"
"items\clear-neon-pk-mousezilla-984.html","href","../images/Trampt/Clear%20Neon%20PK%20Mousezilla%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Clear Neon PK Mousezilla - DESIGNER TOY.jpeg","False"
"items\cloud-deer-243.html","href","../images/Trampt/CLOUD%20DEER%20-%20Original%20Art%20-%20Trampt%20item%20243.jpg","D:\github\ron-english-toys\images\Trampt\CLOUD DEER - Original Art - Trampt item 243.jpg","False"
"items\cloud-deer-243.html","src","../images/Trampt/CLOUD%20DEER%20-%20Original%20Art%20-%20Trampt%20item%20243.jpg","D:\github\ron-english-toys\images\Trampt\CLOUD DEER - Original Art - Trampt item 243.jpg","False"
"items\clown-school-437.html","href","../images/Trampt/CLOWN%20SCHOOL%20-%20Original%20Art%20-%20Trampt%20item%20437.jpg","D:\github\ron-english-toys\images\Trampt\CLOWN SCHOOL - Original Art - Trampt item 437.jpg","False"
"items\clown-school-437.html","src","../images/Trampt/CLOWN%20SCHOOL%20-%20Original%20Art%20-%20Trampt%20item%20437.jpg","D:\github\ron-english-toys\images\Trampt\CLOWN SCHOOL - Original Art - Trampt item 437.jpg","False"
"items\club-cubic-7th-anniversary-police-grin-875.html","href","../images/Trampt/Club%20Cubic%207th%20Anniversary%20Police%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Club Cubic 7th Anniversary Police Grin - DESIGNER TOY.jpeg","False"
"items\combat-classic-portrait-91.html","href","../images/Trampt/COMBAT%20CLASSIC%20PORTRAIT%20-%20Original%20Art%20-%20Trampt%20item%2091.jpg","D:\github\ron-english-toys\images\Trampt\COMBAT CLASSIC PORTRAIT - Original Art - Trampt item 91.jpg","False"
"items\combat-classic-portrait-91.html","src","../images/Trampt/COMBAT%20CLASSIC%20PORTRAIT%20-%20Original%20Art%20-%20Trampt%20item%2091.jpg","D:\github\ron-english-toys\images\Trampt\COMBAT CLASSIC PORTRAIT - Original Art - Trampt item 91.jpg","False"
"items\combrat-carnival-874.html","href","../images/Trampt/Combrat%20carnival%20-%20Original%20Art%20-%20Trampt%20item%20874.jpg","D:\github\ron-english-toys\images\Trampt\Combrat carnival - Original Art - Trampt item 874.jpg","False"
"items\combrat-carnival-874.html","src","../images/Trampt/Combrat%20carnival%20-%20Original%20Art%20-%20Trampt%20item%20874.jpg","D:\github\ron-english-toys\images\Trampt\Combrat carnival - Original Art - Trampt item 874.jpg","False"
"items\comic-house-block-party-171.html","href","../images/Trampt/Comic%20house%20block%20party%20-%20Original%20Art%20-%20Trampt%20item%20171.jpg","D:\github\ron-english-toys\images\Trampt\Comic house block party - Original Art - Trampt item 171.jpg","False"
"items\comic-house-block-party-171.html","src","../images/Trampt/Comic%20house%20block%20party%20-%20Original%20Art%20-%20Trampt%20item%20171.jpg","D:\github\ron-english-toys\images\Trampt\Comic house block party - Original Art - Trampt item 171.jpg","False"
"items\coulrophobic-clown-123.html","href","../images/Trampt/Coulrophobic%20Clown%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Coulrophobic Clown - ART PRINT.jpeg","False"
"items\coulrophobic-clown-123.html","src","../images/Trampt/Coulrophobic%20Clown%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Coulrophobic Clown - ART PRINT.jpeg","False"
"items\cowgirl-hotrod-988.html","href","../images/Trampt/Cowgirl%20hotrod%20-%20Original%20Art%20-%20Trampt%20item%20988.jpg","D:\github\ron-english-toys\images\Trampt\Cowgirl hotrod - Original Art - Trampt item 988.jpg","False"
"items\cowgirl-hotrod-988.html","src","../images/Trampt/Cowgirl%20hotrod%20-%20Original%20Art%20-%20Trampt%20item%20988.jpg","D:\github\ron-english-toys\images\Trampt\Cowgirl hotrod - Original Art - Trampt item 988.jpg","False"
"items\creepy-christmas-deadmau5-grin-473.html","href","../images/Trampt/Creepy%20Christmas%20Deadmau5%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Creepy Christmas Deadmau5 Grin - DESIGNER TOY.jpeg","False"
"items\demon-frankenstein-kaiju-479.html","href","../images/Trampt/Demon%20Frankenstein%20Kaiju%20-%20Original%20Art%20-%20Trampt%20item%20479.jpg","D:\github\ron-english-toys\images\Trampt\Demon Frankenstein Kaiju - Original Art - Trampt item 479.jpg","False"
"items\demon-frankenstein-kaiju-479.html","src","../images/Trampt/Demon%20Frankenstein%20Kaiju%20-%20Original%20Art%20-%20Trampt%20item%20479.jpg","D:\github\ron-english-toys\images\Trampt\Demon Frankenstein Kaiju - Original Art - Trampt item 479.jpg","False"
"items\diamond-star-skull-807.html","href","../images/Trampt/Diamond%20Star%20Skull%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Diamond Star Skull - ART PRINT.jpeg","False"
"items\diamond-star-skull-807.html","src","../images/Trampt/Diamond%20Star%20Skull%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Diamond Star Skull - ART PRINT.jpeg","False"
"items\dinogrenade-black-335.html","href","../images/Trampt/Dinogrenade%20-%20Black%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Dinogrenade - Black - DESIGNER TOY.jpeg","False"
"items\dinogrenade-unpainted-blue-178.html","href","../images/Trampt/Dinogrenade%20-%20Unpainted%20Blue%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Dinogrenade - Unpainted Blue - DESIGNER TOY.jpeg","False"
"items\eclipse-storm-parter-225.html","href","../images/Trampt/Eclipse%20Storm%20Parter%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Eclipse Storm Parter - DESIGNER TOY.jpeg","False"
"items\elefanka-sdcc-19-93.html","href","../images/Trampt/Elefanka%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Elefanka (SDCC '19) - DESIGNER TOY.jpeg","False"
"items\elefanka-sdcc-19-93.html","src","../images/Trampt/Elefanka (SDCC ","D:\github\ron-english-toys\images\Trampt\Elefanka (SDCC","False"
"items\evil-mc-diamond-dust-edition-red-makeup-175.html","href","../images/Trampt/EVIL%20MC%20-%20Diamond%20Dust%20Edition%20(%20Red%20makeup%20)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\EVIL MC - Diamond Dust Edition ( Red makeup ) - DESIGNER TOY.jpeg","False"
"items\evil-mc-stealth-855.html","href","../images/Trampt/Evil%20MC%20-%20Stealth%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Evil MC - Stealth - DESIGNER TOY.jpeg","False"
"items\falla-sheep-bry-black-red-yellow-170.html","href","../images/Trampt/Falla%20Sheep%20-%20BRY%20(Black%20Red%20Yellow)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Falla Sheep - BRY (Black Red Yellow) - DESIGNER TOY.jpeg","False"
"items\figment-bust-turnaround-sketches-554.html","href","../images/Trampt/Figment%20Bust%20Turnaround%20Sketches%20-%20Original%20Art%20-%20Trampt%20item%20554.jpg","D:\github\ron-english-toys\images\Trampt\Figment Bust Turnaround Sketches - Original Art - Trampt item 554.jpg","False"
"items\figment-bust-turnaround-sketches-554.html","src","../images/Trampt/Figment%20Bust%20Turnaround%20Sketches%20-%20Original%20Art%20-%20Trampt%20item%20554.jpg","D:\github\ron-english-toys\images\Trampt\Figment Bust Turnaround Sketches - Original Art - Trampt item 554.jpg","False"
"items\fire-storm-parter-901.html","href","../images/Trampt/Fire%20Storm%20Parter%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Fire Storm Parter - DESIGNER TOY.jpeg","False"
"items\forlorn-unicorn-791.html","href","../images/Trampt/Forlorn%20Unicorn%20-%20Original%20Art%20-%20Trampt%20item%20791.jpeg","D:\github\ron-english-toys\images\Trampt\Forlorn Unicorn - Original Art - Trampt item 791.jpeg","False"
"items\forlorn-unicorn-791.html","src","../images/Trampt/Forlorn%20Unicorn%20-%20Original%20Art%20-%20Trampt%20item%20791.jpeg","D:\github\ron-english-toys\images\Trampt\Forlorn Unicorn - Original Art - Trampt item 791.jpeg","False"
"items\froot-looped-two-ton-sam-mini-271.html","href","../images/Trampt/Froot%20Looped%20Two%20Ton%20Sam%20Mini%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Froot Looped Two Ton Sam Mini - DESIGNER TOY.jpeg","False"
"items\fruit-looped-559.html","href","../images/Trampt/Fruit%20Looped%20-%20Original%20Art%20-%20Trampt%20item%20559.jpg","D:\github\ron-english-toys\images\Trampt\Fruit Looped - Original Art - Trampt item 559.jpg","False"
"items\fruit-looped-559.html","src","../images/Trampt/Fruit%20Looped%20-%20Original%20Art%20-%20Trampt%20item%20559.jpg","D:\github\ron-english-toys\images\Trampt\Fruit Looped - Original Art - Trampt item 559.jpg","False"
"items\gid-modzilla-198.html","href","../images/Trampt/GID%20Modzilla%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\GID Modzilla - DESIGNER TOY.jpeg","False"
"items\gold-mc-action-mc-supersized-640.html","href","../images/Trampt/Gold%20Mc%20Action%20Mc%20Supersized%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Gold Mc Action Mc Supersized - DESIGNER TOY.jpeg","False"
"items\gold-mousezilla-214.html","href","../images/Trampt/Gold%20Mousezilla%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Gold Mousezilla - DESIGNER TOY.jpeg","False"
"items\gold-rame-mc-supersized-619.html","href","../images/Trampt/Gold%20Rame%20MC%20Supersized%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Gold Rame MC Supersized - DESIGNER TOY.jpeg","False"
"items\green-mona-lisa-grin-838.html","href","../images/Trampt/Green%20Mona%20Lisa%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Green Mona Lisa Grin - DESIGNER TOY.jpeg","False"
"items\green-orion-grin-gold-smile-531.html","href","../images/Trampt/Green%20Orion%20Grin%20(Gold%20Smile)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Green Orion Grin (Gold Smile) - DESIGNER TOY.jpeg","False"
"items\green-pink-gun-fella-sheep-761.html","href","../images/Trampt/Green%20(Pink%20Gun)%20Fella%20Sheep%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Green (Pink Gun) Fella Sheep - DESIGNER TOY.jpeg","False"
"items\gridiron-drawing-290.html","href","../images/Trampt/Gridiron%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20290.jpeg","D:\github\ron-english-toys\images\Trampt\Gridiron (Drawing) - Original Art - Trampt item 290.jpeg","False"
"items\gridiron-drawing-290.html","src","../images/Trampt/Gridiron%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20290.jpeg","D:\github\ron-english-toys\images\Trampt\Gridiron (Drawing) - Original Art - Trampt item 290.jpeg","False"
"items\grinbot-metallic-1062.html","href","../images/Trampt/Grinbot%20Metallic%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Grinbot Metallic - DESIGNER TOY.jpeg","False"
"items\grin-david-drawing-844.html","href","../images/Trampt/Grin%20David%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20844.jpeg","D:\github\ron-english-toys\images\Trampt\Grin David (Drawing) - Original Art - Trampt item 844.jpeg","False"
"items\grin-david-drawing-844.html","src","../images/Trampt/Grin%20David%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20844.jpeg","D:\github\ron-english-toys\images\Trampt\Grin David (Drawing) - Original Art - Trampt item 844.jpeg","False"
"items\grin-god-989.html","href","../images/Trampt/GRIN%20GOD%20-%20Original%20Art%20-%20Trampt%20item%20989.jpg","D:\github\ron-english-toys\images\Trampt\GRIN GOD - Original Art - Trampt item 989.jpg","False"
"items\grin-god-989.html","src","../images/Trampt/GRIN%20GOD%20-%20Original%20Art%20-%20Trampt%20item%20989.jpg","D:\github\ron-english-toys\images\Trampt\GRIN GOD - Original Art - Trampt item 989.jpg","False"
"items\grinnin-gaylord-244.html","href","../images/Trampt/Grinnin&#39;%20Gaylord%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Grinnin' Gaylord - DESIGNER TOY.jpeg","False"
"items\grinnin-gaylord-244.html","src","../images/Trampt/Grinnin","D:\github\ron-english-toys\images\Trampt\Grinnin","False"
"items\grin-peko-girl-325.html","href","../images/Trampt/Grin%20Peko%20Girl%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Peko Girl - ART PRINT.jpeg","False"
"items\grin-peko-girl-325.html","src","../images/Trampt/Grin%20Peko%20Girl%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Peko Girl - ART PRINT.jpeg","False"
"items\grin-polka-dot-shocking-sunflower-727.html","href","../images/Trampt/Grin%20Polka%20Dot%20Shocking%20Sunflower%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Polka Dot Shocking Sunflower - DESIGNER TOY.jpeg","False"
"items\grin-polka-tile-painting-380.html","href","../images/Trampt/Grin%20Polka%20Tile%20Painting%20-%20Original%20Art%20-%20Trampt%20item%20380.jpg","D:\github\ron-english-toys\images\Trampt\Grin Polka Tile Painting - Original Art - Trampt item 380.jpg","False"
"items\grin-polka-tile-painting-380.html","src","../images/Trampt/Grin%20Polka%20Tile%20Painting%20-%20Original%20Art%20-%20Trampt%20item%20380.jpg","D:\github\ron-english-toys\images\Trampt\Grin Polka Tile Painting - Original Art - Trampt item 380.jpg","False"
"items\grin-reeper-398.html","href","../images/Trampt/Grin%20Reeper%20-%20Original%20Art%20-%20Trampt%20item%20398.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Reeper - Original Art - Trampt item 398.jpeg","False"
"items\grin-reeper-398.html","src","../images/Trampt/Grin%20Reeper%20-%20Original%20Art%20-%20Trampt%20item%20398.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Reeper - Original Art - Trampt item 398.jpeg","False"
"items\grin-reeper-mini-49.html","href","../images/Trampt/Grin%20Reeper%20Mini%20-%20Original%20Art%20-%20Trampt%20item%2049.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Reeper Mini - Original Art - Trampt item 49.jpeg","False"
"items\grin-reeper-mini-49.html","src","../images/Trampt/Grin%20Reeper%20Mini%20-%20Original%20Art%20-%20Trampt%20item%2049.jpeg","D:\github\ron-english-toys\images\Trampt\Grin Reeper Mini - Original Art - Trampt item 49.jpeg","False"
"items\heart-skull-metallic-purple-1000.html","href","../images/Trampt/Heart%20Skull%20-%20Metallic%20Purple%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Heart Skull - Metallic Purple - DESIGNER TOY.jpeg","False"
"items\heart-skull-metallic-purple-1064.html","href","../images/Trampt/Heart%20Skull%20-%20Metallic%20Purple%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Heart Skull - Metallic Purple - DESIGNER TOY.jpeg","False"
"items\heart-skull-sketch-247.html","href","../images/Trampt/Heart%20Skull%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20247.jpg","D:\github\ron-english-toys\images\Trampt\Heart Skull Sketch - Original Art - Trampt item 247.jpg","False"
"items\heart-skull-sketch-247.html","src","../images/Trampt/Heart%20Skull%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20247.jpg","D:\github\ron-english-toys\images\Trampt\Heart Skull Sketch - Original Art - Trampt item 247.jpg","False"
"items\hulkboy-sketch-827.html","href","../images/Trampt/Hulkboy%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20827.jpg","D:\github\ron-english-toys\images\Trampt\Hulkboy Sketch - Original Art - Trampt item 827.jpg","False"
"items\hulkboy-sketch-827.html","src","../images/Trampt/Hulkboy%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20827.jpg","D:\github\ron-english-toys\images\Trampt\Hulkboy Sketch - Original Art - Trampt item 827.jpg","False"
"items\lady-lips-kaiju-drawing-359.html","href","../images/Trampt/Lady%20Lips%20Kaiju%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20359.jpeg","D:\github\ron-english-toys\images\Trampt\Lady Lips Kaiju (Drawing) - Original Art - Trampt item 359.jpeg","False"
"items\lady-lips-kaiju-drawing-359.html","src","../images/Trampt/Lady%20Lips%20Kaiju%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%20359.jpeg","D:\github\ron-english-toys\images\Trampt\Lady Lips Kaiju (Drawing) - Original Art - Trampt item 359.jpeg","False"
"items\lucy-exposed-1019.html","href","../images/Trampt/Lucy%20Exposed%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Lucy Exposed - DESIGNER TOY.jpeg","False"
"items\madness-krusty-the-grin-88.html","href","../images/Trampt/Madness%20Krusty%20the%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Madness Krusty the Grin - DESIGNER TOY.jpeg","False"
"items\magic-pumpgrin-yellow-238.html","href","../images/Trampt/Magic%20PumpGrin%20(Yellow)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Magic PumpGrin (Yellow) - DESIGNER TOY.jpeg","False"
"items\mario-grin-antique-edition-527.html","href","../images/Trampt/MARIO%20GRIN%20-%20ANTIQUE%20EDITION%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MARIO GRIN - ANTIQUE EDITION - DESIGNER TOY.jpeg","False"
"items\mario-grin-gold-360.html","href","../images/Trampt/Mario%20Grin%20-%20Gold%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mario Grin - Gold - DESIGNER TOY.jpeg","False"
"items\mc-elefanka-sdcc-19-939.html","href","../images/Trampt/Mc%20Elefanka%20(SDCC%20&#39;19)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Elefanka (SDCC '19) - DESIGNER TOY.jpeg","False"
"items\mc-elefanka-sdcc-19-939.html","src","../images/Trampt/Mc Elefanka (SDCC ","D:\github\ron-english-toys\images\Trampt\Mc Elefanka (SDCC","False"
"items\mc-grin-726.html","href","../images/Trampt/MC%20Grin%20-%20Original%20Art%20-%20Trampt%20item%20726.jpeg","D:\github\ron-english-toys\images\Trampt\MC Grin - Original Art - Trampt item 726.jpeg","False"
"items\mc-grin-726.html","src","../images/Trampt/MC%20Grin%20-%20Original%20Art%20-%20Trampt%20item%20726.jpeg","D:\github\ron-english-toys\images\Trampt\MC Grin - Original Art - Trampt item 726.jpeg","False"
"items\mc-snowglobe-eyes-drawing-1024.html","href","../images/Trampt/MC%20Snowglobe%20Eyes%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%201024.jpeg","D:\github\ron-english-toys\images\Trampt\MC Snowglobe Eyes (Drawing) - Original Art - Trampt item 1024.jpeg","False"
"items\mc-snowglobe-eyes-drawing-1024.html","src","../images/Trampt/MC%20Snowglobe%20Eyes%20(Drawing)%20-%20Original%20Art%20-%20Trampt%20item%201024.jpeg","D:\github\ron-english-toys\images\Trampt\MC Snowglobe Eyes (Drawing) - Original Art - Trampt item 1024.jpeg","False"
"items\mcsuper-sized-black-light-magic-yellow-416.html","href","../images/Trampt/McSuper%20Sized%20Black%20Light%20Magic%20Yellow%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\McSuper Sized Black Light Magic Yellow - DESIGNER TOY.jpeg","False"
"items\mc-supersized-camo-manila-301.html","href","../images/Trampt/MC%20Supersized%20Camo%20-%20Manila%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized Camo - Manila - DESIGNER TOY.jpeg","False"
"items\mc-supersized-camo-seoul-408.html","href","../images/Trampt/MC%20Supersized%20Camo%20-%20Seoul%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized Camo - Seoul - DESIGNER TOY.jpeg","False"
"items\mc-supersized-china-green-990.html","href","../images/Trampt/MC%20Supersized%20China%20(Green)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized China (Green) - DESIGNER TOY.jpeg","False"
"items\mc-supersized-dissect-purple-variant-884.html","href","../images/Trampt/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Dissect (Purple Variant) - ART PRINT.jpeg","False"
"items\mc-supersized-dissect-purple-variant-884.html","src","../images/Trampt/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Dissect (Purple Variant) - ART PRINT.jpeg","False"
"items\mc-supersized-dissect-purple-variant-884.html","href","../images/Trampt/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-2.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Dissect (Purple Variant) - ART PRINT-2.jpeg","False"
"items\mc-supersized-dissect-purple-variant-884.html","src","../images/Trampt/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-2.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Dissect (Purple Variant) - ART PRINT-2.jpeg","False"
"items\mc-supersized-dissect-purple-variant-884.html","href","../images/Trampt/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-3.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Dissect (Purple Variant) - ART PRINT-3.jpeg","False"
"items\mc-supersized-dissect-purple-variant-884.html","src","../images/Trampt/Mc%20Supersized%20Dissect%20(Purple%20Variant)%20-%20ART%20PRINT-3.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Dissect (Purple Variant) - ART PRINT-3.jpeg","False"
"items\mc-supersized-full-color-devil-s-version-sdcc-2010-291.html","href","../images/Trampt/Mc%20Supersized%20Full%20Color%20(Devil&#39;s%20Version)%20-%20SDCC%202010%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Full Color (Devil's Version) - SDCC 2010 - DESIGNER TOY.jpeg","False"
"items\mc-supersized-full-color-devil-s-version-sdcc-2010-291.html","src","../images/Trampt/Mc Supersized Full Color (Devil","D:\github\ron-english-toys\images\Trampt\Mc Supersized Full Color (Devil","False"
"items\mc-supersized-full-mono-1039.html","href","../images/Trampt/Mc%20Supersized%20Full%20-%20Mono%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Mc Supersized Full - Mono - DESIGNER TOY.gif","False"
"items\mc-supersized-green-1049.html","href","../images/Trampt/MC%20Supersized%20-%20Green%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized - Green - DESIGNER TOY.jpeg","False"
"items\mc-supersized-green-255.html","href","../images/Trampt/MC%20Supersized%20-%20Green%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized - Green - DESIGNER TOY.jpeg","False"
"items\mc-supersized-grin-original-grin-1006.html","href","../images/Trampt/MC%20Supersized%20Grin%20-%20Original%20Grin%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized Grin - Original Grin - DESIGNER TOY.jpeg","False"
"items\mc-supersized-la-black-gold-518.html","href","../images/Trampt/Mc%20Supersized%20LA%20-%20Black%20%26%20Gold%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized LA - Black & Gold - DESIGNER TOY.jpeg","False"
"items\mc-supersized-porcelain-1038.html","href","../images/Trampt/Mc%20Supersized%20-%20Porcelain%20-%20DESIGNER%20TOY.gif","D:\github\ron-english-toys\images\Trampt\Mc Supersized - Porcelain - DESIGNER TOY.gif","False"
"items\mc-supersized-silver-glitter-lgnd8-exclusive-891.html","href","../images/Trampt/MC%20Supersized%20Silver%20Glitter%20(LGND8%20Exclusive)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized Silver Glitter (LGND8 Exclusive) - DESIGNER TOY.jpeg","False"
"items\mc-supersized-sketch-702.html","href","../images/Trampt/MC%20Supersized%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20702.jpg","D:\github\ron-english-toys\images\Trampt\MC Supersized Sketch - Original Art - Trampt item 702.jpg","False"
"items\mc-supersized-sketch-702.html","src","../images/Trampt/MC%20Supersized%20Sketch%20-%20Original%20Art%20-%20Trampt%20item%20702.jpg","D:\github\ron-english-toys\images\Trampt\MC Supersized Sketch - Original Art - Trampt item 702.jpg","False"
"items\mc-supersized-skull-white-986.html","href","../images/Trampt/Mc%20Supersized%20Skull%20White%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized Skull White - DESIGNER TOY.jpeg","False"
"items\mc-supersized-xray-6th-679.html","href","../images/Trampt/Mc%20Supersized%20XRay%20-%206th%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Mc Supersized XRay - 6th - DESIGNER TOY.jpeg","False"
"items\mc-supersized-xray-burgers-157.html","href","../images/Trampt/MC%20Supersized%20XRay%20-%20Burgers%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\MC Supersized XRay - Burgers - DESIGNER TOY.jpeg","False"
"items\metallic-purple-punk-skunk-sdcc-18-131.html","href","../images/Trampt/Metallic%20Purple%20Punk%20Skunk%20(SDCC%20&#39;18)%20-%20DESIGNER%20TOY.jpeg","D:\github\ron-english-toys\images\Trampt\Metallic Purple Punk Skunk (SDCC '18) - DESIGNER TOY.jpeg","False"
"items\metallic-purple-punk-skunk-sdcc-18-131.html","src","../images/Trampt/Metallic Purple Punk Skunk (SDCC ","D:\github\ron-english-toys\images\Trampt\Metallic Purple Punk Skunk (SDCC","False"
